MEM driver,NIOM driver,MEM no driver,NIOM no driver
-0.0465,-29.22,-0.006999999999999999,2.7038
-0.0521,-30.219,-0.0212,1.7685
-0.0355,-31.25,-0.033,0.92206
-0.0109,-32.289,-0.0307,0.04653
-0.0133,-33.294000000000004,-0.0237,-0.9501200000000001
-0.0337,-34.187,-0.0332,-1.9824
-0.0306,-35.01,-0.0512,-2.9521
-0.0071,-35.805,-0.0551,-3.8969
0.0052,-36.537,-0.0503,-4.8212
0.0133,-37.153,-0.0514,-5.7445
0.0417,-37.678000000000004,-0.0544,-6.8119
0.0844,-38.352,-0.0454,-7.962999999999999
0.1149,-39.181,-0.0255,-8.8945
0.1223,-39.911,-0.0139,-9.5197
0.1267,-40.525,-0.0118,-9.9804
0.1481,-41.20399999999999,0.0014,-10.417
0.1701,-42.106,0.0263,-10.994000000000002
0.1601,-43.207,0.040999999999999995,-11.911
0.1194,-44.272,0.0349,-13.179
0.0899,-45.102,0.0195,-14.57
0.0924,-45.78,0.0136,-15.85
0.0883,-46.51600000000001,0.0105,-16.983
0.0595,-47.305,-0.0061,-18.028
0.0471,-48.103,-0.0208,-19.052
0.0606,-48.981,-0.0206,-20.074
0.0625,-49.89100000000001,-0.0153,-21.127
0.0466,-50.778,-0.006,-22.29300000000001
0.036000000000000004,-51.667,0.0019,-23.429000000000002
0.0403,-52.55,0.0044,-24.396
0.0477,-53.302,0.0175,-25.22
0.0384,-53.869,0.0285,-26.066
0.0234,-54.393,0.0162,-27.212
0.03,-55.003,0.0099,-28.579
0.0453,-55.76300000000001,0.0279,-29.788
0.0429,-56.678000000000004,0.0387,-30.701
0.0292,-57.653999999999996,0.0268,-31.355999999999998
0.0252,-58.518,0.0144,-31.772
0.0325,-59.25899999999999,0.0203,-32.079
0.0288,-59.99,0.026000000000000002,-32.394
0.0101,-60.71100000000001,0.0124,-32.734
0.0042,-61.398,0.001,-33.126999999999995
0.0151,-61.979,0.0079,-33.614000000000004
0.0183,-62.44600000000001,0.0141,-34.185
0.011000000000000001,-62.90600000000001,0.0097,-34.698
0.0094,-63.43600000000001,0.0057,-35.075
0.0178,-64.055,0.0154,-35.415
0.0237,-64.66,0.0359,-35.759
0.0178,-65.221,0.0428,-36.135999999999996
0.0142,-65.845,0.0355,-36.647
0.0262,-66.57600000000001,0.0415,-37.217
0.0379,-67.37,0.061,-37.704
0.0354,-68.229,0.0695,-38.231
0.0258,-69.075,0.0572,-38.919000000000004
0.0228,-69.821,0.0418,-39.793
0.0349,-70.553,0.0504,-40.830999999999996
0.044000000000000004,-71.296,0.0665,-41.842
0.0308,-72.062,0.0533,-42.772
0.0189,-72.833,0.0328,-43.658
0.0289,-73.516,0.0415,-44.458999999999996
0.0387,-74.169,0.0551,-45.122
0.0306,-74.78399999999998,0.0458,-45.736999999999995
0.0187,-75.227,0.0324,-46.478
0.0241,-75.545,0.0396,-47.216
0.0374,-75.79899999999998,0.0549,-47.76
0.0297,-76.061,0.0497,-48.173
0.0134,-76.51899999999998,0.0332,-48.549
0.0188,-77.168,0.0328,-48.896
0.0319,-77.85600000000002,0.0436,-49.208999999999996
0.0285,-78.488,0.0493,-49.525
0.0166,-78.934,0.0451,-49.888999999999996
0.017,-79.119,0.0371,-50.218
0.0292,-79.18,0.0426,-50.437
0.0286,-79.273,0.0539,-50.662
0.0128,-79.501,0.0463,-50.974
0.0093,-79.874,0.0316,-51.372
0.0201,-80.3,0.0339,-51.817
0.0226,-80.801,0.0452,-52.275
0.0134,-81.471,0.0462,-52.708
0.0086,-82.229,0.0374,-52.976000000000006
0.0193,-82.913,0.0378,-53.045
0.0285,-83.523,0.0473,-53.093999999999994
0.0162,-83.973,0.0421,-53.245
0.0015,-84.20299999999997,0.0269,-53.593999999999994
0.0077,-84.399,0.0278,-54.276
0.02,-84.66799999999998,0.0398,-55.133
0.0174,-85.001,0.0429,-55.978
0.006999999999999999,-85.24,0.0355,-56.745
0.0079,-85.24700000000001,0.0283,-57.32100000000001
0.022000000000000002,-85.155,0.0342,-57.667
0.025,-85.00399999999998,0.0437,-57.849
0.0104,-84.71799999999998,0.0382,-57.965
0.0075,-84.266,0.0305,-58.01
0.0207,-83.53299999999999,0.0374,-57.961999999999996
0.0231,-82.51899999999998,0.045,-57.90600000000001
0.0113,-81.34,0.0378,-57.843
0.0064,-79.995,0.025,-57.755
0.0156,-78.453,0.0264,-57.676
0.0197,-76.557,0.0366,-57.51600000000001
0.0084,-74.16199999999998,0.0344,-57.205
0.0023,-71.382,0.0252,-56.826
0.0101,-68.248,0.0256,-56.463
0.0139,-64.755,0.0305,-56.18
0.0101,-61.056999999999995,0.0308,-55.918
0.0077,-57.285,0.0256,-55.556000000000004
0.0109,-53.526,0.0228,-55.135
0.0191,-49.771,0.0327,-54.669
0.019,-46.036,0.0403,-54.206
0.0087,-42.431000000000004,0.032,-53.911
0.0088,-38.931999999999995,0.0253,-53.708
0.0192,-35.376,0.0319,-53.446999999999996
0.0203,-31.641,0.0402,-53.14100000000001
0.0107,-27.93,0.0376,-52.655
0.0031,-24.522,0.0223,-51.945
0.0091,-21.348000000000006,0.0169,-51.21100000000001
0.0176,-18.248,0.0302,-50.472
0.0063,-15.283,0.0293,-49.595
-0.0062,-12.624,0.0127,-48.486000000000004
0.0065,-10.176,0.0166,-47.153
0.0184,-7.7574,0.0322,-45.707
0.0072,-5.3908,0.0277,-44.07899999999999
-0.0027,-3.167,0.0137,-42.191
0.0061,-1.1823,0.0162,-40.103
0.0145,0.56525,0.0288,-37.727
0.0078,2.0385,0.028999999999999998,-35.107
0.0011,3.1295,0.0199,-32.426
0.0075,3.9309,0.0211,-29.664
0.0153,4.6464,0.0292,-26.896
0.0146,5.2713,0.03,-24.2
0.0087,5.649,0.0239,-21.516
0.0038,5.7002,0.0153,-18.887999999999998
0.0088,5.4618,0.0153,-16.351
0.0171,5.1204,0.0266,-13.942
0.0118,4.8408,0.027999999999999997,-11.709000000000001
0.0046,4.638999999999999,0.016,-9.7214
0.0126,4.5058,0.0134,-7.9641
0.0213,4.3731,0.0236,-6.2434
0.0151,4.1375,0.0295,-4.4518
0.0018,3.8308,0.0203,-2.5669
0.0003,3.5189999999999997,0.009000000000000001,-0.5715
0.015,3.1746,0.019,1.4032
0.0212,2.8182,0.0338,3.1804
0.0091,2.4309,0.0237,4.8047
0.0064,1.8547,0.0109,6.354
0.0212,1.2009999999999998,0.0212,7.7017
0.0258,0.68874,0.0325,8.7798
0.0123,0.25495999999999996,0.0242,9.8255
0.0071,-0.15333,0.0131,11.023
0.021,-0.55923,0.0179,12.255
0.0274,-0.93114,0.0263,13.386
0.015,-1.2261,0.0218,14.352
0.0122,-1.6391,0.0158,15.215
0.0282,-2.1943,0.0216,16.06
0.0369,-2.7419,0.0299,16.87
0.0326,-3.4083,0.0321,17.612000000000005
0.0297,-4.2861,0.0283,18.248
0.0342,-5.1759,0.0245,18.782
0.0436,-5.9691,0.0318,19.188
0.0456,-6.7641,0.04,19.406
0.0336,-7.5497,0.0311,19.561
0.0265,-8.2655,0.0204,19.699
0.0369,-8.9511,0.0289,19.652
0.0432,-9.6016,0.0413,19.441
0.0307,-10.202,0.0374,19.165
0.0239,-10.845,0.0284,18.819000000000006
0.0393,-11.667,0.0342,18.47
0.0477,-12.642000000000001,0.0431,18.252
0.0351,-13.634,0.0365,18.125999999999998
0.0304,-14.687000000000001,0.0297,17.897000000000006
0.0412,-15.91,0.0367,17.523
0.0439,-17.288,0.042,17.055999999999994
0.0349,-18.722,0.0354,16.444000000000006
0.0282,-20.067,0.025,15.638
0.0332,-21.311999999999998,0.0241,14.72
0.0411,-22.581,0.0345,13.805
0.0307,-23.868000000000002,0.0358,12.777000000000001
0.0132,-24.965,0.022000000000000002,11.495
0.018000000000000002,-25.838,0.0181,10.17
0.0324,-26.588,0.0294,8.9584
0.0263,-27.343000000000004,0.0315,7.7362
0.0062,-28.199,0.018000000000000002,6.4207
0.0004,-28.971999999999998,0.006999999999999999,5.0415
0.0145,-29.612,0.0126,3.7926
0.0217,-30.241,0.0235,2.6992
0.0092,-30.908,0.0193,1.5732
0.0036,-31.748,0.0103,0.513
0.012,-32.833,0.0159,-0.4245100000000001
0.0086,-34.055,0.0241,-1.4238
-0.0073,-35.234,0.0186,-2.5341
-0.0142,-36.305,0.0083,-3.6613
-0.0066,-37.37,0.0116,-4.715
-0.002,-38.446,0.0241,-5.6412
-0.0185,-39.553000000000004,0.0209,-6.4619
-0.0414,-40.751,0.0046,-7.1944
-0.046,-41.919,0.0002,-7.8469
-0.0343,-42.96100000000001,0.0032,-8.5595
-0.0174,-43.967,-0.0006,-9.4311
-0.0014,-44.983000000000004,-0.0084,-10.414000000000001
0.013999999999999999,-45.96100000000001,-0.0135,-11.458
0.0366,-46.896,-0.0074,-12.47
0.0551,-47.75100000000001,0.0024,-13.347999999999999
0.0516,-48.511,-0.0026,-14.073
0.0391,-49.312,-0.015,-14.804
0.0401,-50.211999999999996,-0.0136,-15.690999999999999
0.0484,-51.15600000000001,-0.0028,-16.624000000000002
0.0405,-52.117,0.0003,-17.574
0.0165,-53.104,-0.0041,-18.616
0.0023,-53.993,-0.0025,-19.658
0.0039,-54.713,0.0032,-20.584
0.0133,-55.38399999999999,-0.0029,-21.413
0.0454,-56.053999999999995,-0.0162,-22.244
0.1027,-56.777,-0.02,-23.108
0.1506,-57.576,-0.0165,-23.914
0.171,-58.428000000000004,-0.0147,-24.724
0.1726,-59.278999999999996,-0.0201,-25.701
0.1625,-60.176,-0.027999999999999997,-26.824
0.145,-61.152,-0.0224,-28.01
0.1199,-61.978,-0.0101,-29.226
0.092,-62.574,-0.0129,-30.414
0.076,-63.06800000000001,-0.0259,-31.616
0.0718,-63.571999999999996,-0.0314,-32.865
0.0639,-64.09899999999999,-0.0301,-34.08
0.0468,-64.536,-0.0336,-35.24
0.0298,-64.888,-0.0403,-36.314
0.0245,-65.248,-0.0314,-37.381
0.021,-65.655,-0.006999999999999999,-38.565
-0.0004,-66.068,0.0024,-39.830999999999996
-0.0237,-66.395,-0.0044,-41.025
-0.0229,-66.639,0.0002,-42.143
-0.0124,-66.903,0.0149,-43.326
-0.0144,-67.218,0.0204,-44.424
-0.0249,-67.562,0.0127,-45.265
-0.0284,-68.039,0.0019,-45.915
-0.0189,-68.755,0.0024,-46.49800000000001
-0.012,-69.637,0.008,-47.216
-0.0177,-70.517,0.0013,-48.17
-0.022000000000000002,-71.27199999999998,-0.0114,-49.233000000000004
-0.0175,-71.906,-0.0163,-50.285
-0.0171,-72.465,-0.0167,-51.24800000000001
-0.0269,-72.90899999999998,-0.0213,-52.03
-0.0363,-73.271,-0.0331,-52.641999999999996
-0.0312,-73.7,-0.0372,-53.191
-0.0179,-74.26,-0.0235,-53.672
-0.0187,-74.918,-0.0156,-54.027
-0.0305,-75.658,-0.0231,-54.31800000000001
-0.0316,-76.483,-0.02,-54.69600000000001
-0.0251,-77.354,-0.0032,-55.233000000000004
-0.0256,-78.16,0.0049,-55.88399999999999
-0.0305,-78.725,0.0027,-56.607
-0.03,-79.001,0.0022,-57.338
-0.022000000000000002,-79.168,0.011000000000000001,-57.974
-0.0178,-79.437,0.0201,-58.54600000000001
-0.0224,-79.797,0.0115,-59.145
-0.0222,-80.064,-0.002,-59.728
-0.0125,-80.153,0.0043,-60.387
-0.0071,-80.131,0.018000000000000002,-61.283
-0.0106,-80.07,0.0176,-62.312
-0.0153,-80.018,0.0079,-63.313
-0.0121,-80.056,0.0064,-64.215
-0.0062,-80.183,0.013999999999999999,-65.029
-0.0159,-80.418,0.0111,-65.817
-0.0309,-80.824,-0.0006,-66.584
-0.0256,-81.372,0.0021,-67.27199999999999
-0.0155,-81.986,0.0124,-67.81
-0.0263,-82.648,0.008,-68.221
-0.0443,-83.397,-0.008,-68.628
-0.0418,-84.07799999999997,-0.0138,-69.03
-0.0225,-84.53399999999998,0.0007,-69.373
-0.0177,-84.943,0.0103,-69.645
-0.0316,-85.412,-0.0007,-69.82600000000001
-0.033,-85.836,-0.0034,-70.054
-0.0186,-86.256,0.0115,-70.437
-0.0154,-86.821,0.0158,-70.885
-0.0253,-87.536,0.0055,-71.304
-0.0281,-88.258,-0.0011,-71.673
-0.0164,-88.816,0.0029,-72.101
-0.0063,-89.095,0.0109,-72.753
-0.0135,-89.10700000000001,0.0086,-73.597
-0.0273,-88.95,-0.0019,-74.453
-0.0302,-88.727,-0.0034,-75.205
-0.0259,-88.50200000000002,0.0022,-75.84
-0.0299,-88.319,0.0006,-76.418
-0.0425,-88.19,-0.0076,-76.997
-0.0402,-87.959,-0.0073,-77.492
-0.0212,-87.51299999999998,0.006,-77.77600000000002
-0.0223,-86.95100000000002,0.01,-77.942
-0.0432,-86.432,-0.0047,-78.169
-0.0413,-86.001,-0.0106,-78.487
-0.0202,-85.56,0.0004,-78.788
-0.0187,-85.012,0.0048,-79.001
-0.0337,-84.361,-0.0019,-79.161
-0.0351,-83.63,-0.0086,-79.292
-0.0198,-82.721,-0.0065,-79.468
-0.01,-81.567,0.005,-79.685
-0.0165,-80.065,0.0085,-79.84100000000002
-0.0256,-78.066,-0.0031,-79.89399999999998
-0.0277,-75.597,-0.0101,-79.82600000000002
-0.0295,-72.794,-0.0043,-79.656
-0.0363,-69.71600000000001,-0.0024,-79.39399999999998
-0.0451,-66.21,-0.0129,-79.028
-0.0438,-62.188,-0.0178,-78.706
-0.0307,-57.82100000000001,-0.0055,-78.535
-0.0292,-53.31100000000001,-0.0009,-78.35
-0.0408,-48.839,-0.0164,-78.102
-0.0388,-44.538000000000004,-0.0241,-77.943
-0.0259,-40.476,-0.0121,-77.883
-0.0225,-36.629,-0.0022,-77.76100000000002
-0.027000000000000003,-32.836,-0.0079,-77.42699999999998
-0.027999999999999997,-28.951,-0.0175,-76.88600000000002
-0.02,-24.988000000000003,-0.0123,-76.21300000000002
-0.0143,-21.076,-0.0005,-75.376
-0.0234,-17.25,-0.0057,-74.39699999999998
-0.0363,-13.545,-0.019,-73.40100000000002
-0.0387,-10.05,-0.0178,-72.404
-0.0364,-6.6943,-0.0098,-71.418
-0.04,-3.4488,-0.0121,-70.441
-0.0497,-0.46235,-0.0245,-69.387
-0.0515,2.1544,-0.0328,-68.28
-0.0404,4.42,-0.0259,-67.064
-0.0361,6.329,-0.0179,-65.53399999999999
-0.0417,7.9602,-0.0227,-63.58
-0.0377,9.4756,-0.0242,-61.221000000000004
-0.0273,10.779000000000002,-0.0138,-58.581
-0.0282,11.770999999999999,-0.0106,-55.746
-0.038,12.623,-0.0223,-52.739
-0.04,13.534,-0.032,-49.701
-0.0297,14.482999999999999,-0.0261,-46.724
-0.0261,15.293,-0.0164,-43.705
-0.0391,15.855,-0.0204,-40.569
-0.0473,16.204,-0.031,-37.372
-0.0412,16.38,-0.0345,-34.144
-0.0404,16.347,-0.0341,-30.846999999999998
-0.052000000000000005,16.16,-0.0367,-27.58
-0.0607,15.819,-0.044000000000000004,-24.44
-0.0553,15.292,-0.0458,-21.361
-0.0447,14.739,-0.0322,-18.445999999999998
-0.0447,14.296,-0.0227,-15.844000000000001
-0.0502,13.915,-0.0336,-13.425
-0.0451,13.52,-0.0432,-11.005999999999998
-0.0348,13.117,-0.0374,-8.527999999999999
-0.0331,12.709000000000001,-0.0325,-6.0206
-0.0401,12.231,-0.0369,-3.6511
-0.0433,11.552999999999999,-0.0405,-1.5816
-0.0343,10.6,-0.0343,0.17347
-0.0309,9.589,-0.0273,1.7193
-0.0469,8.7239,-0.0363,3.1522
-0.0583,7.9805,-0.0511,4.5324
-0.0504,7.3322,-0.0503,5.7823
-0.0431,6.7122,-0.0398,6.7539
-0.0503,6.0548,-0.0394,7.5046
-0.0616,5.4917,-0.0492,8.1498
-0.0565,5.0567,-0.0497,8.7307
-0.0394,4.6113,-0.0374,9.2401
-0.0395,4.1194,-0.0359,9.5885
-0.053,3.5468,-0.0476,9.6706
-0.0521,2.8923,-0.0501,9.5562
-0.0403,2.1632,-0.040999999999999995,9.3569
-0.0344,1.4007,-0.033,9.038
-0.0377,0.65788,-0.0357,8.5274
-0.0421,-0.14858,-0.0471,7.7832
-0.0385,-1.0704,-0.0483,6.7851
-0.0377,-2.0817,-0.040999999999999995,5.6053
-0.0474,-3.1891,-0.0456,4.4032
-0.0495,-4.4338,-0.0514,3.2529
-0.0404,-5.7521,-0.044000000000000004,2.1968
-0.0385,-7.0997,-0.038,1.2292
-0.0474,-8.5421,-0.0435,0.29641
-0.0563,-10.02,-0.0549,-0.62831
-0.0527,-11.376,-0.0584,-1.5777
-0.04,-12.616,-0.0453,-2.5614
-0.0404,-13.854000000000001,-0.0374,-3.5876
-0.0514,-15.05,-0.0498,-4.5919
-0.0492,-16.079,-0.0566,-5.4894
-0.0378,-16.936,-0.0442,-6.3345
-0.0367,-17.745,-0.0346,-7.2091
-0.0447,-18.55,-0.0404,-8.0831
-0.0456,-19.209,-0.0494,-8.9568
-0.0339,-19.737000000000002,-0.0444,-9.8992
-0.032,-20.456,-0.0362,-10.917
-0.0504,-21.448,-0.0463,-11.995999999999999
-0.0609,-22.421999999999997,-0.0612,-13.165
-0.0548,-23.374000000000002,-0.0598,-14.425
-0.0548,-24.451999999999998,-0.0524,-15.629000000000001
-0.065,-25.497,-0.0535,-16.682000000000002
-0.0718,-26.338,-0.0627,-17.601
-0.0646,-26.99,-0.0657,-18.444000000000006
-0.0511,-27.545,-0.0531,-19.408
-0.0532,-28.022,-0.0459,-20.58
-0.0672,-28.412,-0.0579,-21.845
-0.0689,-28.88,-0.064,-23.068
-0.06,-29.625,-0.0508,-24.176
-0.0595,-30.587,-0.0402,-25.26
-0.0709,-31.546,-0.0477,-26.384
-0.0812,-32.393,-0.0587,-27.416999999999998
-0.0823,-33.192,-0.0544,-28.362
-0.0867,-34.062,-0.0485,-29.283
-0.0933,-35.041,-0.0614,-29.991999999999997
-0.0742,-36.055,-0.0752,-30.488000000000003
-0.0328,-36.993,-0.0675,-31.05
-0.0062,-37.785,-0.0536,-31.82
-0.0057,-38.46,-0.0567,-32.743
-0.0091,-39.145,-0.0714,-33.799
0.001,-39.946999999999996,-0.0707,-35.007
0.0095,-40.889,-0.0523,-36.163000000000004
-0.002,-41.942,-0.0491,-37.162
-0.0145,-43.025,-0.0648,-38.163000000000004
-0.0128,-44.042,-0.0647,-39.155
-0.0169,-44.94,-0.0457,-40.13
-0.0327,-45.716,-0.0399,-41.021
-0.0366,-46.452,-0.0539,-41.608999999999995
-0.01,-47.24100000000001,-0.0625,-41.998999999999995
0.0383,-48.128,-0.0534,-42.412
0.0753,-49.137,-0.0479,-42.9
0.0957,-50.24,-0.0578,-43.401
0.1231,-51.303000000000004,-0.0598,-43.845
0.1432,-52.105,-0.0474,-44.423
0.1278,-52.691,-0.0419,-45.345
0.0943,-53.303000000000004,-0.0462,-46.437
0.0703,-53.915,-0.0508,-47.428999999999995
0.0598,-54.435,-0.049,-48.222
0.052000000000000005,-54.952,-0.042,-48.872
0.0365,-55.565,-0.0467,-49.582
0.019,-56.273,-0.0646,-50.398
0.0122,-57.00100000000001,-0.0717,-51.253
0.0122,-57.7,-0.0634,-52.192
0.0019,-58.378,-0.0543,-53.224
-0.0221,-59.053999999999995,-0.0526,-54.214
-0.038,-59.72,-0.0509,-55.101000000000006
-0.0301,-60.303000000000004,-0.0313,-55.881
-0.0214,-60.832,-0.0091,-56.508
-0.0337,-61.468,-0.0122,-57.093999999999994
-0.0474,-62.297,-0.0212,-57.731
-0.0458,-63.21100000000001,-0.0148,-58.343999999999994
-0.0439,-64.178,-0.0102,-58.94600000000001
-0.0505,-65.22800000000001,-0.0178,-59.585
-0.0548,-66.233,-0.0295,-60.232
-0.0452,-67.061,-0.0315,-60.925
-0.0316,-67.73899999999999,-0.0206,-61.728
-0.0394,-68.436,-0.025,-62.477
-0.0578,-69.175,-0.0504,-63.02
-0.0504,-69.812,-0.0578,-63.522
-0.0269,-70.277,-0.0402,-64.094
-0.0236,-70.64,-0.0316,-64.738
-0.0343,-71.00399999999998,-0.0394,-65.515
-0.0303,-71.456,-0.0406,-66.402
-0.0192,-71.934,-0.026000000000000002,-67.3
-0.0271,-72.317,-0.0157,-68.163
-0.0433,-72.72399999999998,-0.0208,-68.969
-0.0442,-73.296,-0.0241,-69.681
-0.0388,-74.009,-0.016,-70.332
-0.0408,-74.767,-0.0077,-71.1
-0.0449,-75.482,-0.0075,-72.043
-0.0443,-76.064,-0.013999999999999999,-72.921
-0.0328,-76.47,-0.0115,-73.616
-0.0182,-76.747,0.0052,-74.358
-0.0181,-76.947,0.012,-75.321
-0.0215,-77.208,0.0034,-76.322
-0.0134,-77.61399999999998,0.0026,-77.202
-0.0068,-78.098,0.0119,-78.044
-0.01,-78.506,0.0146,-78.83800000000002
-0.0166,-78.679,0.0038,-79.454
-0.0185,-78.681,-0.0054,-79.928
-0.0096,-78.712,0.0061,-80.446
-0.0055,-78.847,0.0184,-81.0
-0.0202,-79.072,0.0038,-81.45100000000002
-0.0318,-79.429,-0.0132,-81.78
-0.0263,-79.87,-0.0052,-81.884
-0.0232,-80.288,0.0064,-81.721
-0.0331,-80.706,0.0014,-81.57600000000002
-0.0384,-81.16199999999998,-0.0065,-81.61399999999998
-0.0235,-81.66,0.0002,-81.66
-0.0061,-82.177,0.0139,-81.683
-0.0104,-82.485,0.0169,-81.893
-0.0188,-82.425,0.0127,-82.25299999999999
-0.0093,-82.21600000000002,0.013999999999999999,-82.536
0.0009,-81.882,0.017,-82.633
-0.0058,-81.184,0.0141,-82.569
-0.0172,-80.243,0.0062,-82.439
-0.0152,-79.32,0.0015,-82.32799999999997
-0.0006,-78.373,0.0121,-82.287
0.0031,-77.208,0.0246,-82.285
-0.0142,-75.626,0.0148,-82.29299999999998
-0.0248,-73.53699999999998,-0.0007,-82.219
-0.0152,-71.058,0.0033,-82.031
-0.0122,-68.28399999999999,0.0123,-81.872
-0.0251,-65.28699999999999,0.0082,-81.73
-0.0287,-62.104,0.0009,-81.58
-0.0133,-58.64100000000001,0.0066,-81.445
-0.0059,-54.885,0.0153,-81.318
-0.0183,-50.96,0.0089,-81.268
-0.0227,-46.98,0.0024,-81.273
-0.0078,-43.076,0.0121,-81.141
0.0044,-39.436,0.0205,-80.786
0.0037,-36.038000000000004,0.0189,-80.347
-0.0013,-32.779,0.0168,-79.99
0.0002,-29.701999999999998,0.016,-79.683
0.0057,-26.738000000000003,0.0182,-79.31
-0.0004,-23.732,0.0201,-78.85
-0.0143,-20.658,0.0143,-78.30199999999998
-0.018000000000000002,-17.528,0.0072,-77.558
-0.0146,-14.36,0.0079,-76.556
-0.017,-11.222999999999999,0.012,-75.48899999999998
-0.0241,-8.2299,0.0104,-74.5
-0.0227,-5.4905,0.0049,-73.48
-0.0095,-2.9582,0.0092,-72.415
-0.0048,-0.58841,0.0196,-71.378
-0.0152,1.4981,0.0155,-70.23
-0.0175,3.2309,0.0035,-68.809
-0.0048,4.6953,0.0062,-67.08
0.0052,6.013,0.0195,-65.06
0.0043,7.1738,0.0234,-62.676
-0.0007,8.0897,0.0124,-59.89100000000001
0.003,8.7456,0.0057,-56.928999999999995
0.0118,9.1146,0.0181,-54.081
0.0022,9.1627,0.0249,-51.44300000000001
-0.0181,9.0488,0.0104,-48.927
-0.0185,8.9826,0.0009,-46.433
-0.0098,9.0155,0.0065,-43.833
-0.0167,9.1079,0.0071,-40.974
-0.0284,9.1377,-0.0028,-37.885999999999996
-0.026000000000000002,8.9823,-0.0112,-34.76
-0.0114,8.697000000000001,-0.0047,-31.736
-0.0025,8.3849,0.0093,-28.930999999999997
-0.0102,7.9196,0.0089,-26.44400000000001
-0.0173,7.1789,0.0006,-24.205
-0.0069,6.2934,0.0051,-22.18
0.0055,5.5214,0.0166,-20.408
0.0023,4.9576,0.0188,-18.855
-0.0065,4.4821,0.0089,-17.441
-0.0045,3.9909,0.001,-15.999
0.0004,3.484,0.0066,-14.504000000000001
-0.0107,3.0481,0.0069,-13.123
-0.0279,2.7137,-0.0089,-12.009
-0.0279,2.404,-0.0156,-11.175999999999998
-0.0172,1.9708,-0.0057,-10.411
-0.017,1.3230000000000002,-0.001,-9.5241
-0.0259,0.59506,-0.0083,-8.4966
-0.0259,-0.001142,-0.0141,-7.3726
-0.0123,-0.53327,-0.0066,-6.2131
-0.0041,-1.2011,0.0047,-5.0241
-0.0117,-2.0409,0.001,-3.8723
-0.0163,-2.9725,-0.0083,-2.8688
-0.0062,-3.8454,-0.0024,-1.9084
0.0033,-4.6834,0.0093,-0.96467
0.0016,-5.5546,0.0075,-0.28474
-0.0017,-6.3326,-0.002,0.019979
0.0045,-6.949,-0.001,0.1185
0.0091,-7.461,0.0064,0.17006
-0.0037,-7.983,0.0,0.21259
-0.0182,-8.6148,-0.0139,0.2271
-0.016,-9.3473,-0.0158,0.16747
-0.0131,-10.17,-0.011000000000000001,-0.01822
-0.0209,-11.087,-0.0108,-0.38959
-0.026000000000000002,-12.069,-0.0148,-0.91763
-0.0216,-13.137,-0.0214,-1.5375
-0.012,-14.298,-0.0179,-2.2248
-0.006999999999999999,-15.495,-0.0054,-2.9481
-0.0118,-16.785,-0.0079,-3.647
-0.013999999999999999,-18.244,-0.0189,-4.3598
-0.0057,-19.742,-0.0103,-5.3012
0.0029,-21.064,0.0069,-6.4007
0.0011,-22.125,0.0042,-7.3291
-0.009000000000000001,-23.01,-0.0136,-8.1296
-0.0107,-23.798000000000002,-0.0164,-8.9726
-0.005,-24.581,-0.0028,-9.7875
-0.0137,-25.451,-0.0046,-10.567
-0.028999999999999998,-26.372,-0.0227,-11.402999999999999
-0.0279,-27.31,-0.027000000000000003,-12.269
-0.0181,-28.255,-0.0172,-13.149000000000001
-0.0174,-29.179000000000002,-0.013999999999999999,-14.088
-0.027999999999999997,-30.064,-0.0217,-15.056
-0.0376,-30.803,-0.0312,-16.0
-0.0312,-31.36,-0.0266,-16.993
-0.0227,-31.871,-0.0122,-18.053
-0.0289,-32.416,-0.0114,-19.044
-0.0321,-33.048,-0.0189,-19.994
-0.0238,-33.799,-0.013999999999999999,-21.016
-0.0232,-34.666,-0.0039,-21.955
-0.0345,-35.566,-0.0048,-22.691999999999997
-0.0468,-36.37300000000001,-0.0163,-23.438000000000002
-0.0542,-37.163000000000004,-0.023,-24.313000000000002
-0.0539,-38.022,-0.0183,-25.180999999999997
-0.0451,-38.921,-0.0212,-25.949
-0.0303,-39.836999999999996,-0.038,-26.636999999999997
-0.0137,-40.648,-0.043,-27.29
0.0002,-41.368,-0.0286,-27.982
0.0091,-42.176,-0.0199,-28.774
0.0084,-43.1,-0.0321,-29.587
0.003,-44.145,-0.0444,-30.405
0.0059,-45.272,-0.0331,-31.285
0.0058,-46.364,-0.0193,-32.061
-0.0078,-47.427,-0.0269,-32.562
-0.0156,-48.446999999999996,-0.032,-32.878
-0.012,-49.358999999999995,-0.0219,-33.162
-0.0047,-50.227,-0.0186,-33.468
0.0208,-51.062,-0.0273,-33.879
0.0679,-51.824,-0.0387,-34.488
0.1176,-52.589,-0.0417,-35.274
0.1547,-53.40600000000001,-0.0306,-36.196999999999996
0.1713,-54.265,-0.0255,-37.236999999999995
0.1687,-55.138999999999996,-0.0365,-38.404
0.1552,-55.964,-0.0388,-39.667
0.1382,-56.67100000000001,-0.0237,-40.86
0.121,-57.239,-0.0167,-41.858000000000004
0.0986,-57.788000000000004,-0.0328,-42.782
0.0756,-58.498999999999995,-0.0503,-43.731
0.0616,-59.409,-0.0434,-44.583999999999996
0.0402,-60.446999999999996,-0.0292,-45.426
0.0085,-61.479,-0.0324,-46.398
-0.0003,-62.452,-0.0318,-47.431000000000004
0.0182,-63.38399999999999,-0.0079,-48.481
0.0279,-64.23899999999999,0.0134,-49.467
